id	window	forward_repeat_number	reverse_repeat_number	telomeric_repeat
5	8360000	0	1	AACCT
5	8370000	6	1	AACCT
5	8380000	0	3	AACCT
5	8390000	0	1	AACCT
5	8400000	0	1	AACCT
5	8410000	0	0	AACCT
5	8420000	3	11	AACCT
5	8430000	0	0	AACCT
5	8440000	2	2	AACCT
5	8450000	1	0	AACCT
5	8460000	3	0	AACCT
5	8470000	6	0	AACCT
5	8480000	2	1	AACCT
5	8490000	1	1	AACCT
5	8500000	2	0	AACCT
5	8510000	5	0	AACCT
5	8520000	4	0	AACCT
5	8530000	1	1	AACCT
5	8540000	1	2	AACCT
5	8550000	2	0	AACCT
5	8560000	1	0	AACCT
5	8570000	1	1	AACCT
5	8580000	1	1	AACCT
5	8590000	1	3	AACCT
5	8600000	3	0	AACCT
5	8610000	3	0	AACCT
5	8620000	2	1	AACCT
5	8630000	1	0	AACCT
5	8640000	0	0	AACCT
5	8650000	2	1	AACCT
5	8660000	2	1	AACCT
5	8670000	1	0	AACCT
5	8680000	3	0	AACCT
5	8690000	3	1	AACCT
5	8700000	4	1	AACCT
5	8710000	1	0	AACCT
5	8720000	0	0	AACCT
5	8730000	0	2	AACCT
5	8740000	0	1	AACCT
5	8750000	1	2	AACCT
5	8760000	0	0	AACCT
5	8770000	1	0	AACCT
5	8780000	1	0	AACCT
5	8790000	4	1	AACCT
5	8800000	0	4	AACCT
5	8810000	1	4	AACCT
5	8820000	0	4	AACCT
5	8830000	0	3	AACCT
5	8840000	0	9	AACCT
5	8850000	1	4	AACCT
5	8860000	0	1	AACCT
5	8870000	0	0	AACCT
5	8880000	0	0	AACCT
5	8890000	0	0	AACCT
5	8900000	1	0	AACCT
5	8910000	2	0	AACCT
5	8920000	2	0	AACCT
5	8930000	2	0	AACCT
5	8940000	2	1	AACCT
5	8950000	0	1	AACCT
5	8960000	0	2	AACCT
5	8970000	0	2	AACCT
5	8980000	0	1	AACCT
5	8990000	0	0	AACCT
5	9000000	0	5	AACCT
5	9010000	1	3	AACCT
5	9020000	2	3	AACCT
5	9030000	3	1	AACCT
5	9040000	0	0	AACCT
5	9050000	3	0	AACCT
5	9060000	0	1	AACCT
5	9070000	1	1	AACCT
5	9080000	5	2	AACCT
5	9090000	1	1	AACCT
5	9100000	0	0	AACCT
5	9110000	12	3	AACCT
5	9120000	14	4	AACCT
5	9130000	17	2	AACCT
5	9140000	17	5	AACCT
5	9150000	13	2	AACCT
5	9160000	5	1	AACCT
5	9170000	10	0	AACCT
5	9180000	7	0	AACCT
5	9190000	6	0	AACCT
5	9200000	6	0	AACCT
5	9210000	17	2	AACCT
5	9220000	17	0	AACCT
5	9230000	10	2	AACCT
5	9240000	14	3	AACCT
5	9250000	11	2	AACCT
5	9260000	15	3	AACCT
5	9270000	14	0	AACCT
5	9280000	6	0	AACCT
5	9290000	2	0	AACCT
5	9300000	0	0	AACCT
5	9310000	3	1	AACCT
5	9320000	4	3	AACCT
5	9330000	2	0	AACCT
5	9340000	1	1	AACCT
5	9350000	3	1	AACCT
5	9360000	7	0	AACCT
5	9370000	8	0	AACCT
5	9380000	3	0	AACCT
5	9390000	7	1	AACCT
5	9400000	26	0	AACCT
5	9410000	13	0	AACCT
5	9420000	11	6	AACCT
5	9430000	7	0	AACCT
5	9440000	8	3	AACCT
5	9450000	1	0	AACCT
5	9460000	1	0	AACCT
5	9470000	2	0	AACCT
5	9480000	7	2	AACCT
5	9490000	7	1	AACCT
5	9500000	0	0	AACCT
5	9510000	1	1	AACCT
5	9520000	0	0	AACCT
5	9530000	0	0	AACCT
5	9540000	1	0	AACCT
5	9550000	17	0	AACCT
5	9560000	27	0	AACCT
5	9570000	34	3	AACCT
5	9580000	47	1	AACCT
5	9590000	18	2	AACCT
5	9600000	8	1	AACCT
5	9610000	7	0	AACCT
5	9620000	16	6	AACCT
5	9630000	6	6	AACCT
5	9640000	10	6	AACCT
5	9650000	8	6	AACCT
5	9660000	0	0	AACCT
5	9670000	5	5	AACCT
5	9680000	7	8	AACCT
5	9690000	13	3	AACCT
5	9700000	7	12	AACCT
5	9710000	3	14	AACCT
5	9720000	5	7	AACCT
5	9730000	5	5	AACCT
5	9740000	19	8	AACCT
5	9750000	8	4	AACCT
5	9760000	12	7	AACCT
5	9770000	11	7	AACCT
5	9780000	5	8	AACCT
5	9790000	8	12	AACCT
5	9800000	6	8	AACCT
5	9810000	4	14	AACCT
5	9820000	7	6	AACCT
5	9830000	6	8	AACCT
5	9840000	8	3	AACCT
5	9850000	4	10	AACCT
5	9860000	3	7	AACCT
5	9870000	6	5	AACCT
5	9880000	8	9	AACCT
5	9890000	4	12	AACCT
5	9900000	8	4	AACCT
5	9910000	8	8	AACCT
5	9920000	7	8	AACCT
5	9930000	11	7	AACCT
5	9940000	9	6	AACCT
5	9950000	12	11	AACCT
5	9960000	3	4	AACCT
5	9970000	9	11	AACCT
5	9980000	4	10	AACCT
5	9990000	4	6	AACCT
5	10000000	5	6	AACCT
5	10010000	6	5	AACCT
5	10020000	6	5	AACCT
5	10030000	10	5	AACCT
5	10040000	13	5	AACCT
5	10050000	8	9	AACCT
5	10060000	4	6	AACCT
5	10070000	4	10	AACCT
5	10080000	7	6	AACCT
5	10090000	4	10	AACCT
5	10100000	4	8	AACCT
5	10110000	4	7	AACCT
5	10120000	1	0	AACCT
5	10130000	4	4	AACCT
5	10140000	6	4	AACCT
5	10150000	13	8	AACCT
5	10160000	10	3	AACCT
5	10170000	3	5	AACCT
5	10180000	7	8	AACCT
5	10190000	3	8	AACCT
5	10200000	12	1	AACCT
5	10210000	7	8	AACCT
5	10220000	9	5	AACCT
5	10230000	8	3	AACCT
5	10240000	11	5	AACCT
5	10250000	9	9	AACCT
5	10260000	10	7	AACCT
5	10270000	10	6	AACCT
5	10280000	5	5	AACCT
5	10290000	5	10	AACCT
5	10300000	11	7	AACCT
5	10310000	7	5	AACCT
5	10320000	7	15	AACCT
5	10330000	8	4	AACCT
5	10340000	9	3	AACCT
5	10350000	6	13	AACCT
5	10360000	6	9	AACCT
5	10370000	10	9	AACCT
5	10380000	4	5	AACCT
5	10390000	6	5	AACCT
5	10400000	8	4	AACCT
5	10410000	5	3	AACCT
5	10420000	5	7	AACCT
5	10430000	4	8	AACCT
5	10440000	6	8	AACCT
5	10450000	4	13	AACCT
5	10460000	3	8	AACCT
5	10470000	5	4	AACCT
5	10480000	5	2	AACCT
5	10490000	9	5	AACCT
5	10500000	4	10	AACCT
5	10510000	5	5	AACCT
5	10520000	11	7	AACCT
5	10530000	4	7	AACCT
5	10540000	7	7	AACCT
5	10550000	7	7	AACCT
5	10560000	4	3	AACCT
5	10570000	6	6	AACCT
5	10580000	10	5	AACCT
5	10590000	9	11	AACCT
5	10600000	7	3	AACCT
5	10610000	8	9	AACCT
5	10620000	6	10	AACCT
5	10630000	15	6	AACCT
5	10640000	6	6	AACCT
5	10650000	11	4	AACCT
5	10660000	8	7	AACCT
5	10670000	9	2	AACCT
5	10680000	6	7	AACCT
5	10690000	11	7	AACCT
5	10700000	1	2	AACCT
5	10710000	5	9	AACCT
5	10720000	10	3	AACCT
5	10730000	12	3	AACCT
5	10740000	8	11	AACCT
5	10750000	6	10	AACCT
5	10760000	8	9	AACCT
5	10770000	5	11	AACCT
5	10780000	5	8	AACCT
5	10790000	5	12	AACCT
5	10800000	7	6	AACCT
5	10810000	7	5	AACCT
5	10820000	9	3	AACCT
5	10830000	12	4	AACCT
5	10840000	3	12	AACCT
5	10850000	4	9	AACCT
5	10860000	9	5	AACCT
5	10870000	2	5	AACCT
5	10880000	7	4	AACCT
5	10890000	3	3	AACCT
5	10900000	6	10	AACCT
5	10910000	2	6	AACCT
5	10920000	6	7	AACCT
5	10930000	4	10	AACCT
5	10940000	9	2	AACCT
5	10950000	5	6	AACCT
5	10960000	14	7	AACCT
5	10970000	12	7	AACCT
5	10980000	8	6	AACCT
5	10990000	8	5	AACCT
5	11000000	7	2	AACCT
5	11010000	10	8	AACCT
5	11020000	10	10	AACCT
5	11030000	7	8	AACCT
5	11040000	10	12	AACCT
5	11050000	6	7	AACCT
5	11060000	5	10	AACCT
5	11070000	10	11	AACCT
5	11080000	9	10	AACCT
5	11090000	4	11	AACCT
5	11100000	9	8	AACCT
5	11110000	10	9	AACCT
5	11120000	4	9	AACCT
5	11130000	11	13	AACCT
5	11140000	6	10	AACCT
5	11150000	8	6	AACCT
5	11160000	6	6	AACCT
5	11170000	10	9	AACCT
5	11180000	6	6	AACCT
5	11190000	10	7	AACCT
5	11200000	8	7	AACCT
5	11210000	5	10	AACCT
5	11220000	6	10	AACCT
5	11230000	5	2	AACCT
5	11240000	7	6	AACCT
5	11250000	8	8	AACCT
5	11260000	11	6	AACCT
5	11270000	9	9	AACCT
5	11280000	9	6	AACCT
5	11290000	9	7	AACCT
5	11300000	10	4	AACCT
5	11310000	15	9	AACCT
5	11320000	6	7	AACCT
5	11330000	5	6	AACCT
5	11340000	4	4	AACCT
5	11350000	4	4	AACCT
5	11360000	10	3	AACCT
5	11370000	8	6	AACCT
5	11380000	10	4	AACCT
5	11390000	4	3	AACCT
5	11400000	9	8	AACCT
5	11410000	7	6	AACCT
5	11420000	3	9	AACCT
5	11430000	9	6	AACCT
5	11440000	2	10	AACCT
5	11450000	5	6	AACCT
5	11460000	5	9	AACCT
5	11470000	7	7	AACCT
5	11480000	6	4	AACCT
5	11490000	2	9	AACCT
5	11500000	3	6	AACCT
5	11510000	3	8	AACCT
5	11520000	5	7	AACCT
5	11530000	7	9	AACCT
5	11540000	1	19	AACCT
5	11550000	5	6	AACCT
5	11560000	9	6	AACCT
5	11570000	5	3	AACCT
5	11580000	2	2	AACCT
5	11590000	3	4	AACCT
5	11600000	3	8	AACCT
5	11610000	8	8	AACCT
5	11620000	8	4	AACCT
5	11630000	4	7	AACCT
5	11640000	4	3	AACCT
5	11650000	10	7	AACCT
5	11660000	7	2	AACCT
5	11670000	9	8	AACCT
5	11680000	5	1	AACCT
5	11690000	13	10	AACCT
5	11700000	8	8	AACCT
5	11710000	4	10	AACCT
5	11720000	4	7	AACCT
5	11730000	4	4	AACCT
5	11740000	5	8	AACCT
5	11750000	3	5	AACCT
5	11760000	6	2	AACCT
5	11770000	6	7	AACCT
5	11780000	7	9	AACCT
5	11790000	4	3	AACCT
5	11800000	4	6	AACCT
5	11810000	16	5	AACCT
5	11820000	10	6	AACCT
5	11830000	9	7	AACCT
5	11840000	3	6	AACCT
5	11850000	8	7	AACCT
5	11860000	3	8	AACCT
5	11870000	4	10	AACCT
5	11880000	4	5	AACCT
5	11890000	4	5	AACCT
5	11900000	3	6	AACCT
5	11910000	11	3	AACCT
5	11920000	7	8	AACCT
5	11930000	14	9	AACCT
5	11940000	9	10	AACCT
5	11950000	6	8	AACCT
5	11960000	6	4	AACCT
5	11970000	8	5	AACCT
5	11980000	9	5	AACCT
5	11990000	7	3	AACCT
5	12000000	4	7	AACCT
5	12010000	8	7	AACCT
5	12020000	13	10	AACCT
5	12030000	5	10	AACCT
5	12040000	7	14	AACCT
5	12050000	5	5	AACCT
5	12060000	6	3	AACCT
5	12070000	7	6	AACCT
5	12080000	9	10	AACCT
5	12090000	4	4	AACCT
5	12100000	10	5	AACCT
5	12110000	9	4	AACCT
5	12120000	8	4	AACCT
5	12130000	2	8	AACCT
5	12140000	8	6	AACCT
5	12150000	3	1	AACCT
5	12160000	4	6	AACCT
5	12170000	5	3	AACCT
5	12180000	7	7	AACCT
5	12190000	10	5	AACCT
5	12200000	9	6	AACCT
5	12210000	8	9	AACCT
5	12220000	5	6	AACCT
5	12230000	8	5	AACCT
5	12240000	8	10	AACCT
5	12250000	5	7	AACCT
5	12260000	8	6	AACCT
5	12270000	5	5	AACCT
5	12280000	5	7	AACCT
5	12290000	9	7	AACCT
5	12300000	6	8	AACCT
5	12310000	16	6	AACCT
5	12320000	4	7	AACCT
5	12330000	5	5	AACCT
5	12340000	4	3	AACCT
5	12350000	9	7	AACCT
5	12360000	6	6	AACCT
5	12370000	5	8	AACCT
5	12380000	7	7	AACCT
5	12390000	8	5	AACCT
5	12400000	11	9	AACCT
5	12410000	8	8	AACCT
5	12420000	10	10	AACCT
5	12430000	1	6	AACCT
5	12440000	7	12	AACCT
5	12450000	6	5	AACCT
5	12460000	4	6	AACCT
5	12470000	6	10	AACCT
5	12480000	8	6	AACCT
5	12490000	6	11	AACCT
5	12500000	10	8	AACCT
5	12510000	8	4	AACCT
5	12520000	2	7	AACCT
5	12530000	8	7	AACCT
5	12540000	4	5	AACCT
5	12550000	6	5	AACCT
5	12560000	5	7	AACCT
5	12570000	2	7	AACCT
5	12580000	6	8	AACCT
5	12590000	3	8	AACCT
5	12600000	7	8	AACCT
5	12610000	4	1	AACCT
5	12620000	9	8	AACCT
5	12630000	7	6	AACCT
5	12640000	7	4	AACCT
5	12650000	4	3	AACCT
5	12660000	6	3	AACCT
5	12670000	4	10	AACCT
5	12680000	7	1	AACCT
5	12690000	5	3	AACCT
5	12700000	6	4	AACCT
5	12710000	6	4	AACCT
5	12720000	5	3	AACCT
5	12730000	5	7	AACCT
5	12740000	4	7	AACCT
5	12750000	7	6	AACCT
5	12760000	4	5	AACCT
5	12770000	6	7	AACCT
5	12780000	7	6	AACCT
5	12790000	9	6	AACCT
5	12800000	4	9	AACCT
5	12810000	7	3	AACCT
5	12820000	5	7	AACCT
5	12830000	9	6	AACCT
5	12840000	8	5	AACCT
5	12850000	5	9	AACCT
5	12860000	4	11	AACCT
5	12870000	6	11	AACCT
5	12880000	4	6	AACCT
5	12890000	11	4	AACCT
5	12900000	9	9	AACCT
5	12910000	5	6	AACCT
5	12920000	4	7	AACCT
5	12930000	3	8	AACCT
5	12940000	6	8	AACCT
5	12950000	5	6	AACCT
5	12960000	12	2	AACCT
5	12970000	3	6	AACCT
5	12980000	8	6	AACCT
5	12990000	8	8	AACCT
5	13000000	10	6	AACCT
5	13010000	6	9	AACCT
5	13020000	4	10	AACCT
5	13030000	9	8	AACCT
5	13040000	8	8	AACCT
5	13050000	4	6	AACCT
5	13060000	5	8	AACCT
5	13070000	8	5	AACCT
5	13080000	9	6	AACCT
5	13090000	8	10	AACCT
5	13100000	7	6	AACCT
5	13110000	3	8	AACCT
5	13120000	6	11	AACCT
5	13130000	5	10	AACCT
5	13140000	9	12	AACCT
5	13150000	3	5	AACCT
5	13160000	9	4	AACCT
5	13170000	4	8	AACCT
5	13180000	10	4	AACCT
5	13190000	7	8	AACCT
5	13200000	14	5	AACCT
5	13210000	7	8	AACCT
5	13220000	4	3	AACCT
5	13230000	8	7	AACCT
5	13240000	12	7	AACCT
5	13250000	3	8	AACCT
5	13260000	6	4	AACCT
5	13270000	5	6	AACCT
5	13280000	4	9	AACCT
5	13290000	10	8	AACCT
5	13300000	8	4	AACCT
5	13310000	9	7	AACCT
5	13320000	10	10	AACCT
5	13330000	7	6	AACCT
5	13340000	6	6	AACCT
5	13350000	6	5	AACCT
5	13360000	5	7	AACCT
5	13370000	10	4	AACCT
5	13380000	6	5	AACCT
5	13390000	6	2	AACCT
5	13400000	7	6	AACCT
5	13410000	5	5	AACCT
5	13420000	5	6	AACCT
5	13430000	8	7	AACCT
5	13440000	7	7	AACCT
5	13450000	7	6	AACCT
5	13460000	12	9	AACCT
5	13470000	6	6	AACCT
5	13480000	6	8	AACCT
5	13490000	4	6	AACCT
5	13500000	11	8	AACCT
5	13510000	4	2	AACCT
5	13520000	5	9	AACCT
5	13530000	6	6	AACCT
5	13540000	8	3	AACCT
5	13550000	11	4	AACCT
5	13560000	7	9	AACCT
5	13570000	3	3	AACCT
5	13580000	7	9	AACCT
5	13590000	12	7	AACCT
5	13600000	10	7	AACCT
5	13610000	7	5	AACCT
5	13620000	11	5	AACCT
5	13630000	11	2	AACCT
5	13640000	7	11	AACCT
5	13650000	10	6	AACCT
5	13660000	1	3	AACCT
5	13670000	7	8	AACCT
5	13680000	7	6	AACCT
5	13690000	6	6	AACCT
5	13700000	8	5	AACCT
5	13710000	6	4	AACCT
5	13720000	9	4	AACCT
5	13730000	10	8	AACCT
5	13740000	10	6	AACCT
5	13750000	9	2	AACCT
5	13760000	7	14	AACCT
5	13770000	6	5	AACCT
5	13780000	6	5	AACCT
5	13790000	9	9	AACCT
5	13800000	6	4	AACCT
5	13810000	7	5	AACCT
5	13820000	14	6	AACCT
5	13830000	6	11	AACCT
5	13840000	10	5	AACCT
5	13850000	5	7	AACCT
5	13860000	7	6	AACCT
5	13870000	3	6	AACCT
5	13880000	0	0	AACCT
5	13890000	0	0	AACCT
5	13900000	0	0	AACCT
5	13910000	0	473	AACCT
5	13917822	0	726	AACCT
6	10000	619	2	AACCT
6	20000	6	6	AACCT
6	30000	3	4	AACCT
6	40000	5	4	AACCT
6	50000	5	6	AACCT
6	60000	8	3	AACCT
6	70000	6	12	AACCT
6	80000	18	7	AACCT
6	90000	10	10	AACCT
6	100000	6	8	AACCT
6	110000	8	7	AACCT
6	120000	7	3	AACCT
6	130000	12	14	AACCT
6	140000	5	8	AACCT
6	150000	17	8	AACCT
6	160000	16	11	AACCT
6	170000	7	7	AACCT
6	180000	10	6	AACCT
6	190000	7	10	AACCT
6	200000	9	9	AACCT
6	210000	9	10	AACCT
6	220000	6	9	AACCT
6	230000	10	5	AACCT
6	240000	10	7	AACCT
6	250000	4	10	AACCT
6	260000	9	9	AACCT
6	270000	11	7	AACCT
6	280000	7	3	AACCT
6	290000	6	9	AACCT
6	300000	7	10	AACCT
6	310000	9	7	AACCT
6	320000	11	4	AACCT
6	330000	5	11	AACCT
6	340000	9	5	AACCT
6	350000	11	10	AACCT
6	360000	6	7	AACCT
6	370000	3	14	AACCT
6	380000	6	11	AACCT
6	390000	5	2	AACCT
6	400000	10	7	AACCT
6	410000	14	8	AACCT
6	420000	2	4	AACCT
6	430000	6	5	AACCT
6	440000	3	5	AACCT
6	450000	8	1	AACCT
6	460000	9	8	AACCT
6	470000	7	5	AACCT
6	480000	10	6	AACCT
6	490000	10	13	AACCT
6	500000	2	6	AACCT
6	510000	8	8	AACCT
6	520000	6	7	AACCT
6	530000	6	9	AACCT
6	540000	4	4	AACCT
6	550000	9	7	AACCT
6	560000	6	5	AACCT
6	570000	4	9	AACCT
6	580000	11	9	AACCT
6	590000	4	7	AACCT
6	600000	7	10	AACCT
6	610000	4	5	AACCT
6	620000	7	5	AACCT
6	630000	7	9	AACCT
6	640000	4	8	AACCT
6	650000	6	6	AACCT
6	660000	9	11	AACCT
6	670000	4	6	AACCT
6	680000	5	7	AACCT
6	690000	5	7	AACCT
6	700000	5	13	AACCT
6	710000	8	4	AACCT
6	720000	6	5	AACCT
6	730000	8	17	AACCT
6	740000	11	5	AACCT
6	750000	12	15	AACCT
6	760000	7	11	AACCT
6	770000	6	7	AACCT
6	780000	5	11	AACCT
6	790000	8	7	AACCT
6	800000	8	9	AACCT
6	810000	1	7	AACCT
6	820000	6	3	AACCT
6	830000	7	9	AACCT
6	840000	5	15	AACCT
6	850000	6	4	AACCT
6	860000	8	3	AACCT
6	870000	8	7	AACCT
6	880000	7	9	AACCT
6	890000	11	11	AACCT
6	900000	10	7	AACCT
6	910000	6	8	AACCT
6	920000	9	3	AACCT
6	930000	4	8	AACCT
6	940000	9	8	AACCT
6	950000	15	7	AACCT
6	960000	6	6	AACCT
6	970000	8	7	AACCT
6	980000	7	11	AACCT
6	990000	9	9	AACCT
6	1000000	3	6	AACCT
6	1010000	4	12	AACCT
6	1020000	5	3	AACCT
6	1030000	7	10	AACCT
6	1040000	3	7	AACCT
6	1050000	4	8	AACCT
6	1060000	6	9	AACCT
6	1070000	6	11	AACCT
6	1080000	7	5	AACCT
6	1090000	5	6	AACCT
6	1100000	4	7	AACCT
6	1110000	4	8	AACCT
6	1120000	7	6	AACCT
6	1130000	6	5	AACCT
6	1140000	4	5	AACCT
6	1150000	10	5	AACCT
6	1160000	1	5	AACCT
6	1170000	6	9	AACCT
6	1180000	6	2	AACCT
6	1190000	4	12	AACCT
6	1200000	4	3	AACCT
6	1210000	6	4	AACCT
6	1220000	12	5	AACCT
6	1230000	9	11	AACCT
6	1240000	1	6	AACCT
6	1250000	3	3	AACCT
6	1260000	7	6	AACCT
6	1270000	4	3	AACCT
6	1280000	11	5	AACCT
6	1290000	10	9	AACCT
6	1300000	7	9	AACCT
6	1310000	4	8	AACCT
6	1320000	6	7	AACCT
6	1330000	8	10	AACCT
6	1340000	14	12	AACCT
6	1350000	11	9	AACCT
6	1360000	3	8	AACCT
6	1370000	10	15	AACCT
6	1380000	3	8	AACCT
6	1390000	5	12	AACCT
6	1400000	8	12	AACCT
6	1410000	4	4	AACCT
6	1420000	8	6	AACCT
6	1430000	2	7	AACCT
6	1440000	8	8	AACCT
6	1450000	4	4	AACCT
6	1460000	10	9	AACCT
6	1470000	8	10	AACCT
6	1480000	12	13	AACCT
6	1490000	5	12	AACCT
6	1500000	9	8	AACCT
6	1510000	9	6	AACCT
6	1520000	8	11	AACCT
6	1530000	7	5	AACCT
6	1540000	3	8	AACCT
6	1550000	6	11	AACCT
6	1560000	7	9	AACCT
6	1570000	8	2	AACCT
6	1580000	11	5	AACCT
6	1590000	8	7	AACCT
6	1600000	11	7	AACCT
6	1610000	16	4	AACCT
6	1620000	8	6	AACCT
6	1630000	8	7	AACCT
6	1640000	6	6	AACCT
6	1650000	7	6	AACCT
6	1660000	7	4	AACCT
6	1670000	6	15	AACCT
6	1680000	9	5	AACCT
6	1690000	6	13	AACCT
6	1700000	10	2	AACCT
6	1710000	5	13	AACCT
6	1720000	5	4	AACCT
6	1730000	4	7	AACCT
6	1740000	7	8	AACCT
6	1750000	6	12	AACCT
6	1760000	12	2	AACCT
6	1770000	4	13	AACCT
6	1780000	8	9	AACCT
6	1790000	3	7	AACCT
6	1800000	8	9	AACCT
6	1810000	5	8	AACCT
6	1820000	12	7	AACCT
6	1830000	9	10	AACCT
6	1840000	7	8	AACCT
6	1850000	5	5	AACCT
6	1860000	8	8	AACCT
6	1870000	7	5	AACCT
6	1880000	4	5	AACCT
6	1890000	6	9	AACCT
6	1900000	8	9	AACCT
6	1910000	8	5	AACCT
6	1920000	10	3	AACCT
6	1930000	7	8	AACCT
6	1940000	5	3	AACCT
6	1950000	8	9	AACCT
6	1960000	9	6	AACCT
6	1970000	10	7	AACCT
6	1980000	11	7	AACCT
6	1990000	7	11	AACCT
6	2000000	8	7	AACCT
6	2010000	8	6	AACCT
6	2020000	10	7	AACCT
6	2030000	7	8	AACCT
6	2040000	7	8	AACCT
6	2050000	7	2	AACCT
6	2060000	7	10	AACCT
6	2070000	6	5	AACCT
6	2080000	7	10	AACCT
6	2090000	4	10	AACCT
6	2100000	11	9	AACCT
6	2110000	5	8	AACCT
6	2120000	4	13	AACCT
6	2130000	9	12	AACCT
6	2140000	6	8	AACCT
6	2150000	6	9	AACCT
6	2160000	12	10	AACCT
6	2170000	12	12	AACCT
6	2180000	7	6	AACCT
6	2190000	6	14	AACCT
6	2200000	9	5	AACCT
6	2210000	5	10	AACCT
6	2220000	4	6	AACCT
6	2230000	6	7	AACCT
6	2240000	4	7	AACCT
6	2250000	6	5	AACCT
6	2260000	10	6	AACCT
6	2270000	10	7	AACCT
6	2280000	5	7	AACCT
6	2290000	6	9	AACCT
6	2300000	9	10	AACCT
6	2310000	6	4	AACCT
6	2320000	12	8	AACCT
6	2330000	5	6	AACCT
6	2340000	7	10	AACCT
6	2350000	6	5	AACCT
6	2360000	3	6	AACCT
6	2370000	5	9	AACCT
6	2380000	10	8	AACCT
6	2390000	5	3	AACCT
6	2400000	13	7	AACCT
6	2410000	12	6	AACCT
6	2420000	8	4	AACCT
6	2430000	6	5	AACCT
6	2440000	8	3	AACCT
6	2450000	10	8	AACCT
6	2460000	9	7	AACCT
6	2470000	4	10	AACCT
6	2480000	7	4	AACCT
6	2490000	3	5	AACCT
6	2500000	9	11	AACCT
6	2510000	5	5	AACCT
6	2520000	6	13	AACCT
6	2530000	4	7	AACCT
6	2540000	8	5	AACCT
6	2550000	11	6	AACCT
6	2560000	7	7	AACCT
6	2570000	4	7	AACCT
6	2580000	9	6	AACCT
6	2590000	5	6	AACCT
6	2600000	3	12	AACCT
6	2610000	4	6	AACCT
6	2620000	6	14	AACCT
6	2630000	4	28	AACCT
6	2640000	8	22	AACCT
6	2650000	3	6	AACCT
6	2660000	5	14	AACCT
6	2670000	4	6	AACCT
6	2680000	4	10	AACCT
6	2690000	7	7	AACCT
6	2700000	8	14	AACCT
6	2710000	7	12	AACCT
6	2720000	2	8	AACCT
6	2730000	7	10	AACCT
6	2740000	9	9	AACCT
6	2750000	13	5	AACCT
6	2760000	7	6	AACCT
6	2770000	6	12	AACCT
6	2780000	5	8	AACCT
6	2790000	9	5	AACCT
6	2800000	6	9	AACCT
6	2810000	6	10	AACCT
6	2820000	13	8	AACCT
6	2830000	7	8	AACCT
6	2840000	9	7	AACCT
6	2850000	4	4	AACCT
6	2860000	9	4	AACCT
6	2870000	10	7	AACCT
6	2880000	8	8	AACCT
6	2890000	3	1	AACCT
6	2900000	7	3	AACCT
6	2910000	10	7	AACCT
6	2920000	8	12	AACCT
6	2930000	8	5	AACCT
6	2940000	10	8	AACCT
6	2950000	8	7	AACCT
6	2960000	8	6	AACCT
6	2970000	14	6	AACCT
6	2980000	11	8	AACCT
6	2990000	5	8	AACCT
6	3000000	7	10	AACCT
6	3010000	9	8	AACCT
6	3020000	15	6	AACCT
6	3030000	10	7	AACCT
6	3040000	5	7	AACCT
6	3050000	3	12	AACCT
6	3060000	12	8	AACCT
6	3070000	6	6	AACCT
6	3080000	7	9	AACCT
6	3090000	7	7	AACCT
6	3100000	5	10	AACCT
6	3110000	8	7	AACCT
6	3120000	8	5	AACCT
6	3130000	1	7	AACCT
6	3140000	1	7	AACCT
6	3150000	5	6	AACCT
6	3160000	5	7	AACCT
6	3170000	2	6	AACCT
6	3180000	4	11	AACCT
6	3190000	2	5	AACCT
6	3200000	3	4	AACCT
6	3210000	8	7	AACCT
6	3220000	10	8	AACCT
6	3230000	5	6	AACCT
6	3240000	4	8	AACCT
6	3250000	4	5	AACCT
6	3260000	12	5	AACCT
6	3270000	10	7	AACCT
6	3280000	7	4	AACCT
6	3290000	5	7	AACCT
6	3300000	10	9	AACCT
6	3310000	6	4	AACCT
6	3320000	6	5	AACCT
6	3330000	2	4	AACCT
6	3340000	7	2	AACCT
6	3350000	6	4	AACCT
6	3360000	10	12	AACCT
6	3370000	11	9	AACCT
6	3380000	7	7	AACCT
6	3390000	5	7	AACCT
6	3400000	9	5	AACCT
6	3410000	4	9	AACCT
6	3420000	6	8	AACCT
6	3430000	7	6	AACCT
6	3440000	7	7	AACCT
6	3450000	6	7	AACCT
6	3460000	6	6	AACCT
6	3470000	1	5	AACCT
6	3480000	4	3	AACCT
6	3490000	8	8	AACCT
6	3500000	5	6	AACCT
6	3510000	5	6	AACCT
6	3520000	5	9	AACCT
6	3530000	5	9	AACCT
6	3540000	5	9	AACCT
6	3550000	8	8	AACCT
6	3560000	5	8	AACCT
6	3570000	1	6	AACCT
6	3580000	4	6	AACCT
6	3590000	2	9	AACCT
6	3600000	2	12	AACCT
6	3610000	3	7	AACCT
6	3620000	9	9	AACCT
6	3630000	5	7	AACCT
6	3640000	7	7	AACCT
6	3650000	4	3	AACCT
6	3660000	4	1	AACCT
6	3670000	5	5	AACCT
6	3680000	4	7	AACCT
6	3690000	2	4	AACCT
6	3700000	11	5	AACCT
6	3710000	4	5	AACCT
6	3720000	8	4	AACCT
6	3730000	6	5	AACCT
6	3740000	4	6	AACCT
6	3750000	5	6	AACCT
6	3760000	11	9	AACCT
6	3770000	7	10	AACCT
6	3780000	2	6	AACCT
6	3790000	3	6	AACCT
6	3800000	7	11	AACCT
